_id,name,rel,customer,newCol1,newCol2,status,orderType,config,platform,accType,testedBy,submissionReason,reqDate,submissionDate,startDate,endDate,rolloverDate,rolloverDays,rolloverDaysH,waitingDays,waitingDaysH,testingDays,testingDaysH,reportNo,releaseDate,reviewedBy,codeCompare,newFW,tBugs,is_delete,user_id,date,__v
66ff8d975fd9b4586d603384,nLo030.07,7.0,Techno,MPPKVVCL Indore ,(w/o DI),Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,0,Bug fixed and CR changes,2024-01-04T00:00:00.000Z,2024-03-15T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,0.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603384,0,0
66ff8d975fd9b4586d603385,nLo031.07,7.0,Techno,MPPKVVCL Indore ,DI,Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,VK,Bug fixed and CR changes,2024-01-04T00:00:00.000Z,2024-03-15T00:00:00.000Z,2024-03-25T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,11.0,7.0,0.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603385,0,0
66ff8d975fd9b4586d603386,RH43.00,0.0,GMR,DVVNL,0,Withdrawn,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,0,New firmware,2024-03-15T00:00:00.000Z,2024-03-15T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,0.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,yes,0.0,False,66ff8d975fd9b4586d603386,0,0
66ff8d975fd9b4586d603387,CBO018.00,1.0,Adani,NBPDCL ,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,San,New firmware,2024-03-15T00:00:00.000Z,2024-03-15T00:00:00.000Z,2024-03-21T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-03-29T00:00:00.000Z,1.0,1.0,7.0,4.0,8.0,6.0,0,1970-01-01T00:00:00.000Z,AM,0,yes,0.0,False,66ff8d975fd9b4586d603387,0,0
66ff8d975fd9b4586d603388,CBO020.00,0.0,Intellismart,DGVCL,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,VK,New firmware,2024-03-15T00:00:00.000Z,2024-03-15T00:00:00.000Z,2024-04-01T00:00:00.000Z,2024-04-05T00:00:00.000Z,2024-04-08T00:00:00.000Z,3.0,1.0,18.0,12.0,5.0,5.0,0,1970-01-01T00:00:00.000Z,SAN,0,yes,0.0,False,66ff8d975fd9b4586d603388,0,0
66ff8d975fd9b4586d603389,HHo002.07,7.0,Techno,MPPKVVCL Indore ,0,Subs Itr rel,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,AVM,bug fixed,2024-01-19T00:00:00.000Z,2024-03-15T00:00:00.000Z,2024-03-20T00:00:00.000Z,2024-03-21T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,6.0,3.0,2.0,2.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603389,0,0
66ff8d975fd9b4586d60338a,RH21.00,6.0,Intellismart,PVVNL ,0,Subs Itr rel,DLMS Order,"1PH  LPR 10-60A,  Cl.1.0",CYGNUS,SMART,AM,bug fixed and Key changes,2023-10-31T00:00:00.000Z,2024-03-18T00:00:00.000Z,2024-03-18T00:00:00.000Z,2024-03-18T00:00:00.000Z,2024-03-19T00:00:00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,BCP,0,0,0.0,False,66ff8d975fd9b4586d60338a,0,0
66ff8d975fd9b4586d60338b,RH43.00,1.0,GMR,DVVNL,0,Subs Itr rel,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,SR,New firmware,2024-03-15T00:00:00.000Z,2024-03-18T00:00:00.000Z,2024-03-18T00:00:00.000Z,2024-03-21T00:00:00.000Z,2024-03-27T00:00:00.000Z,6.0,4.0,1.0,0.0,4.0,4.0,0,1970-01-01T00:00:00.000Z,SS,0,yes,0.0,False,66ff8d975fd9b4586d60338b,0,0
66ff8d975fd9b4586d60338c,nLo040.00,0.0,Iskraemeco ,UGVCL,(DTR meter with DI  with 200/5 ratio),Exp Next Itr,DLMS Order,3P4W LTCT 240V 5-10A,NORTEM,SMART,AM,New firmware,2024-03-19T00:00:00.000Z,2024-03-19T00:00:00.000Z,2024-04-10T00:00:00.000Z,2024-04-12T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,23.0,15.0,3.0,2.0,0,1970-01-01T00:00:00.000Z,0,0,yes,0.0,False,66ff8d975fd9b4586d60338c,0,0
66ff8d975fd9b4586d60338d,nLo041.00,0.0,Iskraemeco ,UGVCL,(consumer with DI without 200/5 ratio),Subs Itr rel,DLMS Order,3P4W LTCT 240V 5-10A,NORTEM,SMART,BCP,New firmware,2024-03-19T00:00:00.000Z,2024-03-19T00:00:00.000Z,2024-04-11T00:00:00.000Z,2024-04-12T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,24.0,16.0,2.0,2.0,0,1970-01-01T00:00:00.000Z,0,0,yes,0.0,False,66ff8d975fd9b4586d60338d,0,0
66ff8d975fd9b4586d60338e,COT70.01,0.0,TPL,Surat,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,AM,Fw modified for field change,2024-03-19T00:00:00.000Z,2024-03-19T00:00:00.000Z,2024-03-19T00:00:00.000Z,2024-03-21T00:00:00.000Z,2024-03-25T00:00:00.000Z,4.0,2.0,1.0,0.0,3.0,3.0,QER-108757(1),2024-03-27T00:00:00.000Z,DK,0,0,0.0,False,66ff8d975fd9b4586d60338e,0,0
66ff8d975fd9b4586d60338f,CBO021.00,0.0,Intellismart,MGVCL,4G,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BCP,CBO013.00 RF fw converted to 4G,2024-03-19T00:00:00.000Z,2024-03-19T00:00:00.000Z,2024-03-20T00:00:00.000Z,2024-03-25T00:00:00.000Z,2024-03-28T00:00:00.000Z,3.0,3.0,2.0,1.0,6.0,4.0,0,1970-01-01T00:00:00.000Z,AVM,0,0,0.0,False,66ff8d975fd9b4586d60338f,0,0
66ff8d975fd9b4586d603390,COP11.00 ,2.0,CESC, RAJASTHAN,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,VENUS,TVM LT WC,AM,CR changes,2023-12-11T00:00:00.000Z,2024-03-21T00:00:00.000Z,2024-03-25T00:00:00.000Z,2024-03-26T00:00:00.000Z,2024-03-28T00:00:00.000Z,2.0,2.0,5.0,2.0,2.0,2.0,QER-109031(1),2024-04-01T00:00:00.000Z,BCP,0,0,0.0,False,66ff8d975fd9b4586d603390,0,0
66ff8d975fd9b4586d603391,CON07.01,0.0,ESP,MSEDCL,0,Released,DLMS Order, 3P 4W- SFF-LT 5-10A,SFF,TVM LT 0.5,SR,Pulsing correction in case of vol. failure,2024-03-22T00:00:00.000Z,2024-03-22T00:00:00.000Z,2024-03-22T00:00:00.000Z,2024-03-22T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,1.0,1.0,1.0,QER-109022(02),2024-03-25T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603391,0,0
66ff8d975fd9b4586d603392,nLo037.01,1.0,Adani,NBPDCL ,0,Subs Itr rel,DLMS Order,3P4W LTCT 240V 5-10A,NORTEM,SMART,VK/SS,New firmware,2024-02-26T00:00:00.000Z,2024-03-22T00:00:00.000Z,2024-04-03T00:00:00.000Z,2024-04-24T00:00:00.000Z,2024-04-25T00:00:00.000Z,1.0,1.0,13.0,8.0,22.0,16.0,0,1970-01-01T00:00:00.000Z,SAN,0,yes,0.0,False,66ff8d975fd9b4586d603392,0,0
66ff8d975fd9b4586d603393,UC16.00 ,2.0,ESP,BC7DL0  ,0,Released,DLMS Order,"1Ph 5-30A , Cl.1.0",SFF,ENM,DK,CR chnages,2023-03-28T00:00:00.000Z,2024-03-22T00:00:00.000Z,2024-03-25T00:00:00.000Z,2024-03-25T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,4.0,0.0,1.0,1.0,QER-109044,2024-04-11T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603393,0,0
66ff8d975fd9b4586d603394,UC15.00 ,3.0,ESP,BC5DL0 ,0,Released,DLMS Order,"1Ph 05-30A , Cl.1.0",SFF,ENM,DK,CR changes,2023-03-21T00:00:00.000Z,2024-03-22T00:00:00.000Z,2024-03-25T00:00:00.000Z,2024-03-25T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,4.0,0.0,1.0,1.0,QER-109045,2024-04-08T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603394,0,0
66ff8d975fd9b4586d603395,COP14.00,0.0,DHBVN,DHBVN,bidirection,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,VENUS,TVM LT WC,AVM,New firmware,2024-03-22T00:00:00.000Z,2024-03-22T00:00:00.000Z,2024-03-25T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-04-01T00:00:00.000Z,4.0,2.0,4.0,0.0,4.0,4.0,0,1970-01-01T00:00:00.000Z,SAN,0,yes,0.0,False,66ff8d975fd9b4586d603395,0,0
66ff8d975fd9b4586d603396,CON07.01,1.0,ESP,MSEDCL,0,Withdrawn,DLMS Order, 3P 4W- SFF-LT 5-10A,SFF,TVM LT 0.5,SR,bug fixed,2024-03-22T00:00:00.000Z,2024-03-22T00:00:00.000Z,2024-03-25T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,4.0,0.0,0.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603396,0,0
66ff8d975fd9b4586d603397,nHo038.01,1.0,NCC,NBPDCL,0,Withdrawn,DLMS Order,3P4W HTCT 63.5V 5-10A,NORTEM,SMART,0,bug fixed,2024-03-05T00:00:00.000Z,2024-04-12T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,0.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603397,0,0
66ff8d975fd9b4586d603398,CON08.00,1.0,BESCOM ,BESCOM ,0,Released,DLMS Order, 3P 4W- SFF-LT 5-10A,SFF,TVM LT 0.5,AM,Bug fixed,2024-02-23T00:00:00.000Z,2024-04-19T00:00:00.000Z,2024-04-22T00:00:00.000Z,2024-04-22T00:00:00.000Z,2024-04-23T00:00:00.000Z,1.0,1.0,4.0,2.0,1.0,1.0,QER-109062,2024-04-24T00:00:00.000Z,BCP,0,0,0.0,False,66ff8d975fd9b4586d603398,0,0
66ff8d975fd9b4586d603399,nHo039.01,1.0,Adani ,NBPDCL,0,Subs Itr rel,DLMS Order,3P4W HTCT 63.5V 5-10A,NORTEM,SMART,BHR,New firmware,2024-03-25T00:00:00.000Z,2024-03-25T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-08T00:00:00.000Z,2024-04-17T00:00:00.000Z,9.0,5.0,9.0,5.0,7.0,5.0,0,1970-01-01T00:00:00.000Z,AVM,0,yes,0.0,False,66ff8d975fd9b4586d603399,0,0
66ff8d975fd9b4586d60339a,nLo030.08,8.0,Techno,MPPKVVCL Indore ,(w/o DI),Subs Itr rel,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,VK,Bug fixed and CR changes,2024-01-04T00:00:00.000Z,2024-03-25T00:00:00.000Z,2024-03-25T00:00:00.000Z,2024-03-29T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,5.0,5.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60339a,0,0
66ff8d975fd9b4586d60339b,nLo031.08,8.0,Techno,MPPKVVCL Indore ,DI,Stopped,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,BCP,Bug fixed and CR changes,2024-01-04T00:00:00.000Z,2024-03-25T00:00:00.000Z,2024-03-25T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,0.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60339b,0,0
66ff8d975fd9b4586d60339c,nLo035.01,1.0,Adani,MSEDCL,0,Withdrawn,DLMS Order,3P4W LTCT 240V 5-10A,NORTEM,SMART,0,New firmware,2024-02-28T00:00:00.000Z,2024-03-26T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,0.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,yes,0.0,False,66ff8d975fd9b4586d60339c,0,0
66ff8d975fd9b4586d60339d,CBO016.00,1.0,NCC,NBPDCL,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BCP,Bug fixed,2024-03-12T00:00:00.000Z,2024-03-26T00:00:00.000Z,2024-03-29T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-04T00:00:00.000Z,2.0,2.0,4.0,2.0,5.0,3.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60339d,0,0
66ff8d975fd9b4586d60339e,RH45.00,0.0,Adani,NBPDCL,Quectel,Subs Itr rel,DLMS Order,"1Ph 10-60A , Cl.1.0",CYGNUS,SMART,BHR,RH36.00 modified to use Quectel module,2024-03-26T00:00:00.000Z,2024-03-26T00:00:00.000Z,2024-03-27T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-04-02T00:00:00.000Z,5.0,3.0,2.0,1.0,2.0,2.0,0,1970-01-01T00:00:00.000Z,SAN,0,0,0.0,False,66ff8d975fd9b4586d60339e,0,0
66ff8d975fd9b4586d60339f,COP02.02,0.0,DGVCL,DGVCL,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,VENUS,TVM LT WC,AM,New Firmware,2024-03-26T00:00:00.000Z,2024-03-26T00:00:00.000Z,2024-03-27T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-04-01T00:00:00.000Z,4.0,2.0,2.0,1.0,2.0,2.0,QER-108721(2),2024-04-11T00:00:00.000Z,BCP,0,yes,0.0,False,66ff8d975fd9b4586d60339f,0,0
66ff8d975fd9b4586d6033a0,CBO015.00 ,1.0,Adani,MSEDCL,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,AVM,New firmware,2024-02-26T00:00:00.000Z,2024-03-26T00:00:00.000Z,2024-03-29T00:00:00.000Z,2024-04-03T00:00:00.000Z,2024-04-05T00:00:00.000Z,2.0,2.0,4.0,2.0,6.0,4.0,0,1970-01-01T00:00:00.000Z,SAN,0,yes,0.0,False,66ff8d975fd9b4586d6033a0,0,0
66ff8d975fd9b4586d6033a1,RH31.00,1.0,Intellismart,MGVCL,0,Withdrawn,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,BCP,Bug fixed,2024-02-06T00:00:00.000Z,2024-03-26T00:00:00.000Z,2024-03-26T00:00:00.000Z,2024-03-29T00:00:00.000Z,2024-04-01T00:00:00.000Z,3.0,1.0,1.0,0.0,4.0,4.0,0,1970-01-01T00:00:00.000Z,SR,0,0,0.0,False,66ff8d975fd9b4586d6033a1,0,0
66ff8d975fd9b4586d6033a2,RH48.00,0.0,Adani,MSEDCL,0,Withdrawn,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,0,New firmware,2024-03-26T00:00:00.000Z,2024-03-26T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,0.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,yes,0.0,False,66ff8d975fd9b4586d6033a2,0,0
66ff8d975fd9b4586d6033a3,nLo031.08,8.0,Techno,MPPKVVCL Indore ,DI,Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,0,Bug fixed and CR changes,2024-01-04T00:00:00.000Z,2024-03-27T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,0.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d6033a3,0,0
66ff8d975fd9b4586d6033a4,CBO00902,0.0,Intellismart,APDCL ,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,DK,CR display changes,2024-03-27T00:00:00.000Z,2024-03-27T00:00:00.000Z,2024-03-27T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-03-29T00:00:00.000Z,1.0,1.0,1.0,0.0,2.0,2.0,0,1970-01-01T00:00:00.000Z,SS,0,0,0.0,False,66ff8d975fd9b4586d6033a4,0,0
66ff8d975fd9b4586d6033a5,RH21.00,7.0,Intellismart,PVVNL,0,Subs Itr rel,DLMS Order,"1PH  LPR 10-60A,  Cl.1.0",CYGNUS,SMART,SS,CR changes,2023-10-31T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-04-02T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,6.0,4.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d6033a5,0,0
66ff8d975fd9b4586d6033a6,CBO014.01,0.0,Techno,MPPKVVCL Indore ,0,Withdrawn,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,0,New firmware,2024-02-06T00:00:00.000Z,2024-03-28T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,2.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,yes,0.0,False,66ff8d975fd9b4586d6033a6,0,0
66ff8d975fd9b4586d6033a7,RH51.00,0.0,Intellismart,MGVCL,Quectel,Exp Next Itr,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,SR,RH31 converted for quectel module,2024-03-28T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-03-29T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-03T00:00:00.000Z,1.0,1.0,2.0,1.0,5.0,3.0,0,1970-01-01T00:00:00.000Z,SAN,0,0,0.0,False,66ff8d975fd9b4586d6033a7,0,0
66ff8d975fd9b4586d6033a8,HHo002.08,8.0,Techno,MPPKVVCL Indore ,0,Subs Itr rel,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,BHR,bug fixed,2024-01-19T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-03-29T00:00:00.000Z,2024-04-01T00:00:00.000Z,2024-04-08T00:00:00.000Z,7.0,4.0,2.0,1.0,4.0,2.0,0,1970-01-01T00:00:00.000Z,VK,0,0,0.0,False,66ff8d975fd9b4586d6033a8,0,0
66ff8d975fd9b4586d6033a9,5HD2N.70,1.0,TANGEDCO,TANGEDCO,0,Subs Itr rel,DLMS Order,3P4W 63.5V 1-2A Cl 0.2Cl ,N2AVE,TVM HT 0.2,BCP,bug fixed,2024-03-13T00:00:00.000Z,2024-04-01T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-16T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,1.0,15.0,9.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d6033a9,0,0
66ff8d975fd9b4586d6033aa,RH47.00,1.0,Adani,APEPDCL,0,Subs Itr rel,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,BHR,New firmware,2024-04-01T00:00:00.000Z,2024-04-01T00:00:00.000Z,2024-04-25T00:00:00.000Z,2024-04-30T00:00:00.000Z,2024-05-06T00:00:00.000Z,6.0,3.0,25.0,18.0,6.0,4.0,0,1970-01-01T00:00:00.000Z,AVM,0,yes,0.0,False,66ff8d975fd9b4586d6033aa,0,0
66ff8d975fd9b4586d6033ab,CBO021.00,1.0,Intellismart,MGVCL,4G,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,San,bug fixed,2024-03-19T00:00:00.000Z,2024-04-01T00:00:00.000Z,2024-04-05T00:00:00.000Z,2024-04-05T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,5.0,2.0,2.0,1.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d6033ab,0,0
66ff8d975fd9b4586d6033ac,COP14.00,1.0,DHBVN,DHBVN,bidirection,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,VENUS,TVM LT WC,AM,bug fixed,2024-03-22T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-03T00:00:00.000Z,2024-04-04T00:00:00.000Z,1.0,1.0,1.0,0.0,2.0,2.0,QER-109060,2024-04-23T00:00:00.000Z,BCP,0,0,0.0,False,66ff8d975fd9b4586d6033ac,0,0
66ff8d975fd9b4586d6033ad,CBO00902,0.0,Intellismart,APDCL ,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,DK,Anomaly format changed,2024-03-27T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-02T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,0.5,QER-109041(1),2024-04-05T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d6033ad,0,0
66ff8d975fd9b4586d6033ae,RH46.00,0.0,Adani,APDCL,Quectel,Subs Itr rel,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,SR,RH40 modified for Quectel Module & Bugs fixed ,2024-04-02T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-03T00:00:00.000Z,2024-04-05T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,0.0,3.0,3.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d6033ae,0,0
66ff8d975fd9b4586d6033af,COP13.00,1.0,DHBVN,DHBVN,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,VENUS,TVM LT WC,DK,bug fixed,2024-03-13T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-02T00:00:00.000Z,2024-04-03T00:00:00.000Z,2024-04-04T00:00:00.000Z,1.0,1.0,1.0,0.0,2.0,2.0,QER-109061,2024-04-23T00:00:00.000Z,SAN,0,0,0.0,False,66ff8d975fd9b4586d6033af,0,0
66ff8d975fd9b4586d6033b0,nLo030.09,9.0,Techno,MPPKVVCL Indore ,(w/o DI),Subs Itr rel,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,0,Bug fixed,2024-01-04T00:00:00.000Z,2024-04-05T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,0.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d6033b0,0,0
66ff8d975fd9b4586d6033b1,nLo031.09,9.0,Techno,MPPKVVCL Indore ,DI,Subs Itr rel,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,San,New firmware(major changes),2024-01-04T00:00:00.000Z,2024-04-05T00:00:00.000Z,2024-04-10T00:00:00.000Z,2024-04-17T00:00:00.000Z,2024-04-19T00:00:00.000Z,2.0,2.0,6.0,2.0,8.0,6.0,0,1970-01-01T00:00:00.000Z,BHR,0,yes,0.0,False,66ff8d975fd9b4586d6033b1,0,0
66ff8d975fd9b4586d6033b2,COC54.00 ,1.0,ESP,BC83GOAN2 ,0,Hw Pending,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,SFF,TVM LT WC,SS,New firmware,2024-02-08T00:00:00.000Z,2024-04-03T00:00:00.000Z,2024-07-04T00:00:00.000Z,2024-07-09T00:00:00.000Z,2024-07-10T00:00:00.000Z,1.0,1.0,93.0,60.0,6.0,4.0,0,1970-01-01T00:00:00.000Z,AVM,0,yes,0.0,False,66ff8d975fd9b4586d6033b2,0,0
66ff8d975fd9b4586d6033b3,RH45.00,1.0,Adani,NBPDCL,0,Released,DLMS Order,"1Ph 10-60A , Cl.1.0",CYGNUS,SMART,AM,Bug fixed,2024-03-26T00:00:00.000Z,2024-04-03T00:00:00.000Z,2024-04-04T00:00:00.000Z,2024-04-05T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,1.0,2.0,2.0,QER-109049,2024-04-11T00:00:00.000Z,SR,0,0,0.0,False,66ff8d975fd9b4586d6033b3,0,0
66ff8d975fd9b4586d6033b4,CBO013.01,0.0,Intellismart,MGVCL,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BCP,bug fixed,2024-04-04T00:00:00.000Z,2024-04-04T00:00:00.000Z,2024-04-04T00:00:00.000Z,2024-04-04T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d6033b4,0,0
66ff8d975fd9b4586d6033b5,CBO016.00,2.0,NCC,NBPDCL,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,AVM,Bug fixed,2024-03-12T00:00:00.000Z,2024-04-04T00:00:00.000Z,2024-04-05T00:00:00.000Z,2024-04-05T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,1.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,BHR,0,0,0.0,False,66ff8d975fd9b4586d6033b5,0,0
66ff8d975fd9b4586d6033b6,CBO014.01,0.0,Techno,MPPKVVCL Indore ,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BHR,New firmware,2024-02-06T00:00:00.000Z,2024-04-04T00:00:00.000Z,2024-04-10T00:00:00.000Z,2024-04-12T00:00:00.000Z,2024-04-18T00:00:00.000Z,6.0,4.0,7.0,3.0,3.0,3.0,0,1970-01-01T00:00:00.000Z,AM,0,yes,0.0,False,66ff8d975fd9b4586d6033b6,0,0
66ff8d975fd9b4586d6033b7,RH21.00,8.0,Intellismart,PVVNL,0,Released,DLMS Order,"1PH  LPR 10-60A,  Cl.1.0",CYGNUS,SMART,DK,Bug fixed,2023-10-31T00:00:00.000Z,2024-04-04T00:00:00.000Z,2024-04-05T00:00:00.000Z,2024-04-05T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,1.0,1.0,1.0,QER-109043,2024-04-05T00:00:00.000Z,DK,0,0,0.0,False,66ff8d975fd9b4586d6033b7,0,0
